issue_id,comment_id,user_id,login,name,location,gender
1107373635,1261999657,2361214,clason,Christian Clason,"Graz, Austria",male
1107373635,1279974776,2361214,clason,Christian Clason,"Graz, Austria",male
1107373635,1343174483,2361214,clason,Christian Clason,"Graz, Austria",male
1107373635,1483123532,29718261,amaanq,Amaan Qureshi,"New York, NY",male
1107373635,1492982270,2361214,clason,Christian Clason,"Graz, Austria",male
1107373635,1597175712,2361214,clason,Christian Clason,"Graz, Austria",male
1107373635,1662697634,29718261,amaanq,Amaan Qureshi,"New York, NY",male
1107373635,1675967347,2361214,clason,Christian Clason,"Graz, Austria",male
1107373635,1773891582,29718261,amaanq,Amaan Qureshi,"New York, NY",male
1097100861,1097100861,47300853,gylove1994,Yan Geng,"Wuhan,China",female
1097100861,1008228499,11417,malept,Mark Lee,"Seattle, WA",male
1097100861,1008265580,625201,danielweck,Daniel Weck,,male
1097100861,1008335554,18403005,electron-bot,Electron Bot,Nearish the nucleus,unknown
1093353244,1093353244,2910140,jlelong,Jerome Lelong,Grenoble,male
1075975020,1075975020,9381167,13hannes11,Hannes Kuchelmeister,,male
1075975020,1008954283,1998723,CheariX,CheariX,,unknown
1075975020,1017257855,9381167,13hannes11,Hannes Kuchelmeister,,male
1153731840,1153731840,2910140,jlelong,Jerome Lelong,Grenoble,male
1153731840,1053955587,2910140,jlelong,Jerome Lelong,Grenoble,male
1153731840,1053970597,10665499,tamuratak,Takashi Tamura,"Osaka, Japan",male
1153731840,1054988442,4210342,James-Yu,James Jianqiao Yu,"Shenzhen, China",male
1153731840,1055217151,2910140,jlelong,Jerome Lelong,Grenoble,male
1153731840,1055237781,10665499,tamuratak,Takashi Tamura,"Osaka, Japan",male
1153731840,1055301631,2910140,jlelong,Jerome Lelong,Grenoble,male
1153731840,1055316345,10665499,tamuratak,Takashi Tamura,"Osaka, Japan",male
1153731840,1055321990,2910140,jlelong,Jerome Lelong,Grenoble,male
1090473508,1090473508,10665499,tamuratak,Takashi Tamura,"Osaka, Japan",male
1201901612,1201901612,2910140,jlelong,Jerome Lelong,Grenoble,male
1201901612,1097483923,4210342,James-Yu,James Jianqiao Yu,"Shenzhen, China",male
1097421627,1097421627,10665499,tamuratak,Takashi Tamura,"Osaka, Japan",male
1097421627,1019055737,10665499,tamuratak,Takashi Tamura,"Osaka, Japan",male
1090475055,1090475055,10665499,tamuratak,Takashi Tamura,"Osaka, Japan",male
1402211429,1402211429,80894944,Foxydroid,Artem Yakim,,male
1402253291,1402253291,115404674,zPedrinhqqVI,,,unknown
1285334524,1285334524,30082422,adguard-bot,AdGuard GitHub Bot,,unknown
1285334524,1167196917,8361299,Alex-302,Alex,,male
1285334524,1167836379,30082422,adguard-bot,AdGuard GitHub Bot,,unknown
1285334524,1168744204,30082422,adguard-bot,AdGuard GitHub Bot,,unknown
1247545715,1247545715,57112131,kawan2019,Kawan O Ali,,male
1476730615,1476730615,31560058,smil4ever,Yue Guo,"Nanjing, Jiangsu, China",female
1476730615,1337509106,321201,jsumners,James Sumners,"Douglasville, GA, USA",male
814840135,814840135,8496639,leculver,Lee Culver,,male
362259981,362259981,819,FooBarWidget,Hongli Lai,"Amsterdam, Netherlands",female
362259981,423268679,17188543,tmb,Theo Bleier,"San Francisco, CA",male
362259981,423355568,606317,hamiltonc,Hamilton Coutinho,"San Jose, CA",male
362259981,436956689,800970,nleo,,Russia,unknown
362259981,436960570,800970,nleo,,Russia,unknown
362259981,437028266,11435593,richjdsmith,Rich Smith,"Calgary, Canada",male
362259981,437047184,67093,excid3,Chris Oliver,"St. Louis, MO",male
362259981,437048220,11435593,richjdsmith,Rich Smith,"Calgary, Canada",male
362259981,437086310,67093,excid3,Chris Oliver,"St. Louis, MO",male
362259981,437087257,67093,excid3,Chris Oliver,"St. Louis, MO",male
362259981,437090915,5090382,VincentSC,Vincent,Amsterdam,male
362259981,437108174,2359059,HLFH,Gaspard d'Hautefeuille,London,male
362259981,437258477,198210,brendan-pike,DB Informatics,,unknown
362259981,437277186,819,FooBarWidget,Hongli Lai,"Amsterdam, Netherlands",female
362259981,437570870,11435593,richjdsmith,Rich Smith,"Calgary, Canada",male
362259981,437571544,350834,jaspertandy,Jasper,"Brighton, UK",male
362259981,437586026,819,FooBarWidget,Hongli Lai,"Amsterdam, Netherlands",female
362259981,438980557,11435593,richjdsmith,Rich Smith,"Calgary, Canada",male
362259981,438981051,819,FooBarWidget,Hongli Lai,"Amsterdam, Netherlands",female
362259981,438981494,11435593,richjdsmith,Rich Smith,"Calgary, Canada",male
362259981,438984567,5090382,VincentSC,Vincent,Amsterdam,male
362259981,451818545,1107725,tbonz,Tyler Olson,"Duluth, MN",male
362259981,452033495,6243207,CamJN,Camden Narzt,,male
362259981,452039307,1107725,tbonz,Tyler Olson,"Duluth, MN",male
362259981,452082803,6243207,CamJN,Camden Narzt,,male
362259981,452083547,67093,excid3,Chris Oliver,"St. Louis, MO",male
362259981,452087185,1107725,tbonz,Tyler Olson,"Duluth, MN",male
362259981,454477833,6243207,CamJN,Camden Narzt,,male
362259981,468281884,52836,fmluizao,Fernando Luizão,Brazil - Paraná - Londrina,male
362259981,468668676,52836,fmluizao,Fernando Luizão,Brazil - Paraná - Londrina,male
362259981,472559513,18432680,monsterooo,monsterooo,"Chengdu, China",unknown
362259981,484060436,34578028,voordev,Anne,,female
362259981,509013763,285,activestylus,,,unknown
362259981,509674208,6243207,CamJN,Camden Narzt,,male
362259981,509708241,52836,fmluizao,Fernando Luizão,Brazil - Paraná - Londrina,male
362259981,510814487,10137,ghost,Deleted user,"Nothing to see here, move along.",unknown
362259981,510952688,6243207,CamJN,Camden Narzt,,male
362259981,515973854,8360277,faisalraza,Faisal Raza,,male
362259981,516025770,6243207,CamJN,Camden Narzt,,male
362259981,516391673,8360277,faisalraza,Faisal Raza,,male
362259981,519132893,6243207,CamJN,Camden Narzt,,male
362259981,519350136,20869715,blueMesaEngineering,,Poland,unknown
362259981,519466202,52836,fmluizao,Fernando Luizão,Brazil - Paraná - Londrina,male
362259981,519523286,20869715,blueMesaEngineering,,Poland,unknown
362259981,519539875,20869715,blueMesaEngineering,,Poland,unknown
362259981,520241472,3109208,Davidtsang,David tsang,China,male
362259981,543679620,3258151,sanjayojha,Sanjay Ojha,India,male
362259981,547205431,6243207,CamJN,Camden Narzt,,male
362259981,623820574,62681721,DallasFett,Dallas,Melbourne,male
362259981,634075423,698892,aivils,Aivils Štoss,,male
1897778633,1897778633,140957188,klssstis,Kristina Valentei,,female
1897778633,1721170995,17612,alandekok,Alan DeKok,The World,male
1959812102,1959812102,124420199,harshhere905,Priyanshu Varshney,India,unknown
1959812102,1777791158,27430,erg,Doug Coleman,,male
1959812102,1777796247,67724,tgunr,Dave Carlton,Conroe TX,male
855420175,855420175,7858744,PonchoPowers,,,unknown
855420175,817881683,192451,timmywil,Timmy Willison,"Chattanooga, TN",male
586054883,586054883,29170518,Icejl,,,unknown
586054883,602651452,11667869,thesamesam,Sam James,At a computer not necessarily near you.,male
586054883,602727641,98460,Crest,Crest,,unknown
586054883,602727883,46686565,rubyFeedback,,,unknown
586054883,602730152,11667869,thesamesam,Sam James,At a computer not necessarily near you.,male
586054883,602732179,66832,dormando,dormando,,unknown
586054883,602753925,66832,dormando,dormando,,unknown
305030419,305030419,10137,ghost,Deleted user,"Nothing to see here, move along.",unknown
305030419,372956206,18378462,siprbaum,Peter Baumann,Germany,male
305030419,372957212,460196,pmiossec,Philippe Miossec,"Paris, France",male
305030419,376245264,1750061,thenexxuz-zz,William Penton,"Dallas, TX",male
305030419,381406699,1830023,dennisclausen,Dennis Clausen,Probsteierhagen,male
305030419,385287978,37162732,aboone2000,Aaron Boone,Raleigh,male
305030419,385288571,460196,pmiossec,Philippe Miossec,"Paris, France",male
305030419,386471361,37162732,aboone2000,Aaron Boone,Raleigh,male
305030419,386515669,460196,pmiossec,Philippe Miossec,"Paris, France",male
305030419,426660552,7516098,damien122,Damien Smith,near Karlsruhe,male
305030419,429266717,29300480,Laibalion,,Belgium,unknown
1014671924,1014671924,81356075,josephmathai10,Joseph Mathai Pathil,Changanacherry,male
1014671924,933280140,81356075,josephmathai10,Joseph Mathai Pathil,Changanacherry,male
1014671924,933283752,1441704,mcornella,Marc Cornellà,"Barcelona, Spain",male
1014671924,933286041,81356075,josephmathai10,Joseph Mathai Pathil,Changanacherry,male
1014671924,933290133,1441704,mcornella,Marc Cornellà,"Barcelona, Spain",male
303711240,303711240,18278015,meicuihui,玫翠慧,,female
303711240,371716027,4987102,kinosang,Chino Chang,"Qingdao, China",male
303711240,371716402,32027253,huiyifyj,Feng.YJ,Xiamen,unisex
303710144,303710144,18278015,meicuihui,玫翠慧,,female
303710144,371713942,8096997,hooklife,hooklife,Shenyang,unknown
303710144,371715734,7598199,ragnaroks,高耳鸡,China,unknown
303710144,371715784,3169221,ihainan,Jigao Fu,"Beijing, China",unknown
299244712,299244712,36641683,FrancoBM12,,,unknown
299244712,367729931,909327,diestrin,Diego Barahona,"San Jose, Costa Rica",male
299244712,367730307,349542,danazkari,Daniel Prado,Costa Rica,male
299244712,367760050,5117006,Osuka42g,Oscar Mendoza,"Berlin, Germany",male
299244712,367781340,14019530,mferranti,Marcelo Ferranti,"Buenos Aires, Argentina",male
119143420,119143420,584144,Sega100500,Sega,,unknown
119143420,160124198,562048,anujaware,Anuja Ware,Pune,unisex
119143420,160135264,584144,Sega100500,Sega,,unknown
119143420,160135874,562048,anujaware,Anuja Ware,Pune,unisex
119143420,160135879,584144,Sega100500,Sega,,unknown
119143420,160136170,584144,Sega100500,Sega,,unknown
119143420,160136383,562048,anujaware,Anuja Ware,Pune,unisex
119143420,160136962,584144,Sega100500,Sega,,unknown
119143420,160137489,584144,Sega100500,Sega,,unknown
119143420,160140132,584144,Sega100500,Sega,,unknown
119143420,160143689,280199,sivagollapalli,sivagollapalli,Hyderabad,unknown
119143420,160144062,584144,Sega100500,Sega,,unknown
119143420,160144867,584144,Sega100500,Sega,,unknown
119143420,160163371,562048,anujaware,Anuja Ware,Pune,unisex
119143420,160166632,4658665,adityashedge,Aditya Shedge,,unisex
119143420,160168806,584144,Sega100500,Sega,,unknown
119143420,160171122,584144,Sega100500,Sega,,unknown
119143420,160171625,584144,Sega100500,Sega,,unknown
119143420,160172289,584144,Sega100500,Sega,,unknown
119143420,160175341,280199,sivagollapalli,sivagollapalli,Hyderabad,unknown
119143420,160176466,584144,Sega100500,Sega,,unknown
119143420,160176995,584144,Sega100500,Sega,,unknown
119143420,160177550,584144,Sega100500,Sega,,unknown
119143420,160178220,280199,sivagollapalli,sivagollapalli,Hyderabad,unknown
119143420,160178874,584144,Sega100500,Sega,,unknown
119143420,160185976,4658665,adityashedge,Aditya Shedge,,unisex
119143420,160186449,584144,Sega100500,Sega,,unknown
119143420,160187394,1034,matthewd,Matthew Draper,"Adelaide, Australia",male
119143420,160188274,584144,Sega100500,Sega,,unknown
119143420,160189317,584144,Sega100500,Sega,,unknown
119143420,160189396,1034,matthewd,Matthew Draper,"Adelaide, Australia",male
119143420,160189613,584144,Sega100500,Sega,,unknown
119143420,160190496,4658665,adityashedge,Aditya Shedge,,unisex
119143420,160193227,47848,rafaelfranca,Rafael Mendonça França,"Ottawa, ON",male
119143420,160277772,6321,pixeltrix,Andrew White,"London, UK",male
163697977,163697977,1756909,arielelkin,Ariel Elkin,,unisex
163697977,231320091,211421,SUzB,Stefan Upmeier zu Belzen,Germany,male
163697977,231713864,8207,flavorjones,Mike Dalessio,New York City / New Jersey,male
128495560,128495560,4020700,chumakoff,Anton Chumakov,Russian Federation,male
128495560,174450812,4020700,chumakoff,Anton Chumakov,Russian Federation,male
128495560,174486110,6321,pixeltrix,Andrew White,"London, UK",male
128495560,174525942,8207,flavorjones,Mike Dalessio,New York City / New Jersey,male
128495560,174865819,4020700,chumakoff,Anton Chumakov,Russian Federation,male
128495560,175007699,8207,flavorjones,Mike Dalessio,New York City / New Jersey,male
128495560,175008924,8207,flavorjones,Mike Dalessio,New York City / New Jersey,male
1084937435,1084937435,10137,ghost,Deleted user,"Nothing to see here, move along.",unknown
1084937435,998046091,1282691,KristofferC,Kristoffer Carlsson,Sweden,male
1084937435,998048235,10137,ghost,Deleted user,"Nothing to see here, move along.",unknown
1084937435,998049835,1282691,KristofferC,Kristoffer Carlsson,Sweden,male
1084937435,998050219,10137,ghost,Deleted user,"Nothing to see here, move along.",unknown
1084937435,998051341,1282691,KristofferC,Kristoffer Carlsson,Sweden,male
352373552,352373552,692635,IainNZ,Iain Dunning,"New York, NY",male
352373552,414539675,692635,IainNZ,Iain Dunning,"New York, NY",male
352373552,414544920,11729078,jekbradbury,James Bradbury,,male
352373552,414614359,1282691,KristofferC,Kristoffer Carlsson,Sweden,male
352373552,414664339,153596,StefanKarpinski,Stefan Karpinski,"New York, NY",male
352373552,414666648,153596,StefanKarpinski,Stefan Karpinski,"New York, NY",male
352373552,414676770,6333339,piever,Pietro Vertechi,"Trieste, Italy",male
352373552,414679559,1733683,mlubin,Miles Lubin,"New York, NY",male
352373552,414683856,692635,IainNZ,Iain Dunning,"New York, NY",male
352373552,414685810,6000188,rickhg12hs,Richard Graham,"Prague, Czech Republic",male
352373552,414691501,1282691,KristofferC,Kristoffer Carlsson,Sweden,male
352373552,414693113,1814174,ChrisRackauckas,Christopher Rackauckas,"Cambridge, MA",male
352373552,414705246,11379353,ExpandingMan,,"Port Jefferson, NY",unknown
352373552,414708059,6333339,piever,Pietro Vertechi,"Trieste, Italy",male
352373552,414736816,2913679,stevengj,Steven G. Johnson,,male
352373552,414744522,153596,StefanKarpinski,Stefan Karpinski,"New York, NY",male
352373552,414745619,2913679,stevengj,Steven G. Johnson,,male
352373552,414747822,153596,StefanKarpinski,Stefan Karpinski,"New York, NY",male
352373552,414749202,153596,StefanKarpinski,Stefan Karpinski,"New York, NY",male
352373552,414749541,2913679,stevengj,Steven G. Johnson,,male
352373552,414764508,2913679,stevengj,Steven G. Johnson,,male
352373552,414799023,2913679,stevengj,Steven G. Johnson,,male
352373552,414827097,1282691,KristofferC,Kristoffer Carlsson,Sweden,male
352373552,414833357,744556,JeffBezanson,Jeff Bezanson,"Cambridge, MA",male
352373552,414851094,2913679,stevengj,Steven G. Johnson,,male
352373552,414855621,11379353,ExpandingMan,,"Port Jefferson, NY",unknown
352373552,414870502,2913679,stevengj,Steven G. Johnson,,male
352373552,414872850,2913679,stevengj,Steven G. Johnson,,male
352373552,414930024,4098145,mauro3,Mauro,WSL Sion & ETH Zurich,male
352373552,414937052,153596,StefanKarpinski,Stefan Karpinski,"New York, NY",male
352373552,415063358,1260244,dawbarton,David Barton,UK,male
352373552,415065926,2913679,stevengj,Steven G. Johnson,,male
352373552,415069914,84122,tpapp,Tamas K. Papp,,male
352373552,415073090,941359,sbromberger,Seth Bromberger,"San Francisco, CA",male
352373552,415080902,2913679,stevengj,Steven G. Johnson,,male
352373552,415086587,6333339,piever,Pietro Vertechi,"Trieste, Italy",male
352373552,415087488,84122,tpapp,Tamas K. Papp,,male
352373552,415101455,2913679,stevengj,Steven G. Johnson,,male
352373552,415102619,2913679,stevengj,Steven G. Johnson,,male
352373552,415104827,330950,vtjnash,Jameson Nash,"Boston, MA",male
352373552,415105087,2913679,stevengj,Steven G. Johnson,,male
352373552,415107802,330950,vtjnash,Jameson Nash,"Boston, MA",male
352373552,415108211,2913679,stevengj,Steven G. Johnson,,male
352373552,415109136,941359,sbromberger,Seth Bromberger,"San Francisco, CA",male
352373552,415218559,29282,tkf,Takafumi Arakaki,,male
352373552,415280847,153596,StefanKarpinski,Stefan Karpinski,"New York, NY",male
352373552,415282794,153596,StefanKarpinski,Stefan Karpinski,"New York, NY",male
352373552,415496822,31046348,lmiq,Leandro Martínez,"Campinas, SP, Brazil",male
352373552,415500327,2913679,stevengj,Steven G. Johnson,,male
352373552,415531290,744556,JeffBezanson,Jeff Bezanson,"Cambridge, MA",male
352373552,415541690,2913679,stevengj,Steven G. Johnson,,male
352373552,415552955,744556,JeffBezanson,Jeff Bezanson,"Cambridge, MA",male
352373552,415606620,1260244,dawbarton,David Barton,UK,male
352373552,415657705,84122,tpapp,Tamas K. Papp,,male
352373552,415672805,4098145,mauro3,Mauro,WSL Sion & ETH Zurich,male
352373552,415806279,2913679,stevengj,Steven G. Johnson,,male
352373552,416000347,153596,StefanKarpinski,Stefan Karpinski,"New York, NY",male
352373552,416031817,2913679,stevengj,Steven G. Johnson,,male
352373552,416163963,4098145,mauro3,Mauro,WSL Sion & ETH Zurich,male
352373552,416217595,2913679,stevengj,Steven G. Johnson,,male
352373552,416218130,2913679,stevengj,Steven G. Johnson,,male
352373552,416306838,153596,StefanKarpinski,Stefan Karpinski,"New York, NY",male
352373552,416324660,2913679,stevengj,Steven G. Johnson,,male
352373552,416339290,744556,JeffBezanson,Jeff Bezanson,"Cambridge, MA",male
352373552,416579834,5542444,derijkp,Peter De Rijk,Antwerp,male
352373552,416589794,1525481,timholy,Tim Holy,"St. Louis, Missouri, USA",male
352373552,416597335,2913679,stevengj,Steven G. Johnson,,male
352373552,417026433,744556,JeffBezanson,Jeff Bezanson,"Cambridge, MA",male
352373552,417414205,4098145,mauro3,Mauro,WSL Sion & ETH Zurich,male
352373552,417852389,5542444,derijkp,Peter De Rijk,Antwerp,male
352373552,418209187,153596,StefanKarpinski,Stefan Karpinski,"New York, NY",male
352373552,418900808,744556,JeffBezanson,Jeff Bezanson,"Cambridge, MA",male
352373552,418942157,1682118,JeffreySarnoff,Jeffrey Sarnoff,New York,male
352373552,418945069,13106721,jlperla,Jesse Perla,,male
352373552,418966000,84122,tpapp,Tamas K. Papp,,male
352373552,418967383,1682118,JeffreySarnoff,Jeffrey Sarnoff,New York,male
352373552,418968414,13106721,jlperla,Jesse Perla,,male
352373552,418970409,187980,carstenbauer,Carsten Bauer,"Cologne, Germany",male
352373552,418976170,6000188,rickhg12hs,Richard Graham,"Prague, Czech Republic",male
352373552,421457801,153596,StefanKarpinski,Stefan Karpinski,"New York, NY",male
352373552,421532052,4098145,mauro3,Mauro,WSL Sion & ETH Zurich,male
352373552,421623132,5542444,derijkp,Peter De Rijk,Antwerp,male
352373552,423157258,3344796,richardreeve,Richard Reeve,"Glasgow, UK",male
352373552,423327310,11141558,jebej,Jérémy,Waterloo,male
352373552,423329612,2913679,stevengj,Steven G. Johnson,,male
352373552,423335274,153596,StefanKarpinski,Stefan Karpinski,"New York, NY",male
352373552,423336959,2913679,stevengj,Steven G. Johnson,,male
352373552,423340022,13106721,jlperla,Jesse Perla,,male
352373552,423346801,744556,JeffBezanson,Jeff Bezanson,"Cambridge, MA",male
352373552,423356933,13106721,jlperla,Jesse Perla,,male
352373552,423361708,3344796,richardreeve,Richard Reeve,"Glasgow, UK",male
352373552,423364338,744556,JeffBezanson,Jeff Bezanson,"Cambridge, MA",male
352373552,423367678,13106721,jlperla,Jesse Perla,,male
352373552,423367796,744556,JeffBezanson,Jeff Bezanson,"Cambridge, MA",male
352373552,423368949,153596,StefanKarpinski,Stefan Karpinski,"New York, NY",male
352373552,423369442,153596,StefanKarpinski,Stefan Karpinski,"New York, NY",male
352373552,423371393,31046348,lmiq,Leandro Martínez,"Campinas, SP, Brazil",male
352373552,423382739,153596,StefanKarpinski,Stefan Karpinski,"New York, NY",male
352373552,427863076,2913679,stevengj,Steven G. Johnson,,male
1524714133,1524714133,664889,Pliner,Pliner,"London, UK",unknown
1524714133,1377430254,21261007,sungam3r,Ivan Maximov,,male
1524714133,1377883347,664889,Pliner,Pliner,"London, UK",unknown
603093257,603093257,6681592,Rotvig,René Rotvig Jensen,Aarhus,male
603093257,616433267,6681592,Rotvig,René Rotvig Jensen,Aarhus,male
603093257,618203117,6681592,Rotvig,René Rotvig Jensen,Aarhus,male
603093257,618624765,21261007,sungam3r,Ivan Maximov,,male
603093257,618831211,6681592,Rotvig,René Rotvig Jensen,Aarhus,male
603093257,618831367,6681592,Rotvig,René Rotvig Jensen,Aarhus,male
603093257,618832283,664889,Pliner,Pliner,"London, UK",unknown
603093257,619013277,21261007,sungam3r,Ivan Maximov,,male
603093257,619754552,6681592,Rotvig,René Rotvig Jensen,Aarhus,male
603093257,620072779,664889,Pliner,Pliner,"London, UK",unknown
603093257,621156898,664889,Pliner,Pliner,"London, UK",unknown
1659625133,1659625133,400092,PhilETaylor,Phil E. Taylor,"Jersey, Channel Islands",male
1659625133,1500983166,657779,greg0ire,Grégoire Paris,Paris,male
1659625133,1500985072,400092,PhilETaylor,Phil E. Taylor,"Jersey, Channel Islands",male
1659625133,1501074772,1506493,derrabus,Alexander M. Turek,"Düsseldorf, Germany",male
1659625133,1501078693,400092,PhilETaylor,Phil E. Taylor,"Jersey, Channel Islands",male
1659625133,1501467718,657779,greg0ire,Grégoire Paris,Paris,male
1659625133,1501473017,400092,PhilETaylor,Phil E. Taylor,"Jersey, Channel Islands",male
1659625133,1501611315,657779,greg0ire,Grégoire Paris,Paris,male
1659625133,1501616646,400092,PhilETaylor,Phil E. Taylor,"Jersey, Channel Islands",male
1659625133,1501675668,657779,greg0ire,Grégoire Paris,Paris,male
1659625133,1501885882,1506493,derrabus,Alexander M. Turek,"Düsseldorf, Germany",male
1659625133,1501957216,243674,nicolas-grekas,Nicolas Grekas,"Paris, France",male
1659625133,1502825960,243674,nicolas-grekas,Nicolas Grekas,"Paris, France",male
1906791437,1906791437,716082,lliendo,Lucas Liendo,"Buenos Aires, Argentina.",male
1906791437,1729419544,1616846,marco-c,Marco Castelluccio,Napoli,male
1314537659,1314537659,85852391,GreatNeighbours,,,unknown
1314537659,1192285733,2692120,Snuffleupagus,Jonas Jenwald,"Stockholm, Sweden",male
1314537659,1192314513,85852391,GreatNeighbours,,,unknown
1314537659,1192396383,5641725,calixteman,,,unknown
1314537659,1192454107,85852391,GreatNeighbours,,,unknown
1314537659,1193118054,1993262,timvandermeij,Tim van der Meij,,male
1170768726,1170768726,88371,GaryJones,Gary Jones,"Basingstoke, UK",male
1170768726,1068924443,88371,GaryJones,Gary Jones,"Basingstoke, UK",male
1170768726,1068938359,88371,GaryJones,Gary Jones,"Basingstoke, UK",male
1170768726,1068945249,663378,jrfnl,Juliette,"Amsterdam, The Netherlands",female
1170768726,1068947282,8638515,dingo-d,Denis Žoljom,"Zagreb, Croatia",male
1170768726,1068988325,663378,jrfnl,Juliette,"Amsterdam, The Netherlands",female
1170768726,1093536609,134252,WraithKenny,Ken Newman,"Albany, New York",male
1170768726,1093566994,663378,jrfnl,Juliette,"Amsterdam, The Netherlands",female
1107247166,1107247166,82088250,kpverint,Peter Kurucz,Hungary,male
1107247166,1015741097,663378,jrfnl,Juliette,"Amsterdam, The Netherlands",female
1107247166,1015780313,82088250,kpverint,Peter Kurucz,Hungary,male
1107247166,1044386344,23140025,bilalmalkoc,Bilal,,male
1107247166,1044407487,663378,jrfnl,Juliette,"Amsterdam, The Netherlands",female
1107247166,1064395144,134252,WraithKenny,Ken Newman,"Albany, New York",male
1107247166,1064402613,663378,jrfnl,Juliette,"Amsterdam, The Netherlands",female
1107247166,1064492396,134252,WraithKenny,Ken Newman,"Albany, New York",male
1107247166,1064498763,663378,jrfnl,Juliette,"Amsterdam, The Netherlands",female
1107247166,1088989754,134252,WraithKenny,Ken Newman,"Albany, New York",male
1107247166,1088998031,134252,WraithKenny,Ken Newman,"Albany, New York",male
1107247166,1090031416,8638515,dingo-d,Denis Žoljom,"Zagreb, Croatia",male
1034930502,1034930502,9807907,P1119r1m,Victor Signaevskyi,,male
1034930502,952007921,213212,jodastephen,Stephen Colebourne,"London, UK",male
1034926389,1034926389,9807907,P1119r1m,Victor Signaevskyi,,male
1034926389,952007331,213212,jodastephen,Stephen Colebourne,"London, UK",male
1034782242,1034782242,9807907,P1119r1m,Victor Signaevskyi,,male
1034782242,950656298,213212,jodastephen,Stephen Colebourne,"London, UK",male
1034782242,950741198,9807907,P1119r1m,Victor Signaevskyi,,male
1034782242,950743342,9807907,P1119r1m,Victor Signaevskyi,,male
1034782242,951845034,6750317,cschweers,,,unknown
1034782242,951864257,9807907,P1119r1m,Victor Signaevskyi,,male
1034782242,951875222,6750317,cschweers,,,unknown
1034782242,951978944,9807907,P1119r1m,Victor Signaevskyi,,male
1034782242,952005357,213212,jodastephen,Stephen Colebourne,"London, UK",male
1034748634,1034748634,9807907,P1119r1m,Victor Signaevskyi,,male
1034748634,950656950,213212,jodastephen,Stephen Colebourne,"London, UK",male
1034748634,950725099,9807907,P1119r1m,Victor Signaevskyi,,male
652371218,652371218,59744,schneems,Richard Schneeman,"Austin, Tx",male
652371218,654904327,59744,schneems,Richard Schneeman,"Austin, Tx",male
1190943329,1190943329,4712173,drweb86,Siarhei Kuchuk,"Bialystok, Poland",male
1190943329,1086890079,3192745,davidjgoss,David Goss,UK,male
1190943329,1086891208,4712173,drweb86,Siarhei Kuchuk,"Bialystok, Poland",male
1190943329,1087119903,19260,mattwynne,Matt Wynne,"Nelson, BC",male
1190943329,1087295275,4712173,drweb86,Siarhei Kuchuk,"Bialystok, Poland",male
1190943329,1088959040,1000,aslakhellesoy,Aslak Hellesøy,"London, UK",male
1176509018,1176509018,52101871,id-dan,Roman Danyliuk,,male
1176509018,1083594094,1000,aslakhellesoy,Aslak Hellesøy,"London, UK",male
1176509018,1083600116,52101871,id-dan,Roman Danyliuk,,male
1176509018,1084666364,1000,aslakhellesoy,Aslak Hellesøy,"London, UK",male
1176509018,1084848330,19260,mattwynne,Matt Wynne,"Nelson, BC",male
1176509018,1084866298,52101871,id-dan,Roman Danyliuk,,male
1176509018,1086849281,7986550,Gertrido,Ivan Motovilov,,male
1176509018,1088961960,1000,aslakhellesoy,Aslak Hellesøy,"London, UK",male
372725525,372725525,297178,patelh,,,unknown
372725525,432200156,849197,slandelle,Stephane Landelle,"Paris, France",female
372725525,432426435,297178,patelh,,,unknown
372725525,432548687,16597878,phpillet,Paul-Henri Pillet,France,male
370963615,370963615,1589887,adamdougal,Adam Dougal,UK,male
370963615,430547435,849197,slandelle,Stephane Landelle,"Paris, France",female
370963615,430553606,1589887,adamdougal,Adam Dougal,UK,male
370963615,430554158,849197,slandelle,Stephane Landelle,"Paris, France",female
370963615,430554710,1589887,adamdougal,Adam Dougal,UK,male
370963615,430556035,849197,slandelle,Stephane Landelle,"Paris, France",female
370963615,430557523,1589887,adamdougal,Adam Dougal,UK,male
370963615,430561539,849197,slandelle,Stephane Landelle,"Paris, France",female
370963615,430565828,1589887,adamdougal,Adam Dougal,UK,male
370963615,430587200,849197,slandelle,Stephane Landelle,"Paris, France",female
370963615,430647906,1058534,balooo,Joseph Samuel,London,male
370963615,430667858,849197,slandelle,Stephane Landelle,"Paris, France",female
370963615,430685695,1058534,balooo,Joseph Samuel,London,male
370963615,430925265,849197,slandelle,Stephane Landelle,"Paris, France",female
332965663,332965663,27866311,kgignatyev-inspur,Konstantin Ignatyev,"Kirkland, WA",male
332965663,397795838,849197,slandelle,Stephane Landelle,"Paris, France",female
332965663,398224013,27866311,kgignatyev-inspur,Konstantin Ignatyev,"Kirkland, WA",male
332965663,398273426,849197,slandelle,Stephane Landelle,"Paris, France",female
332965663,398276051,27866311,kgignatyev-inspur,Konstantin Ignatyev,"Kirkland, WA",male
332965663,398283349,849197,slandelle,Stephane Landelle,"Paris, France",female
902425731,902425731,43572428,noahjacob,Noah Jacob,New Jersey,male
902425731,848832156,2354108,coveralls,Coveralls,"Venice, CA",unknown
902425731,879827627,25857446,marination,Marica,Berlin,female
902425731,889144792,26384082,stale[bot],,,unknown
902425731,893170553,25857446,marination,Marica,Berlin,female
902425731,907253058,64409021,nameduser0,Named User,,unknown
902425731,907293658,140076,rmehta,Rushabh Mehta,"Mumbai, India",male
902425731,907310523,64409021,nameduser0,Named User,,unknown
